Time,Position/LatitudeDegrees,Position/LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRateBpm/Value
2021-03-23T11:40:42.000-05:00,41.87391495704651,-87.62741994857788,217.19711569878848,1818.5300000000002,102
2021-03-23T11:40:43.000-05:00,41.87390327453613,-87.62741994857788,217.15578601300487,1820.1200000000001,101
2021-03-23T11:40:44.000-05:00,41.8738899230957,-87.62741994857788,217.11885988719584,1821.7100000000003,98
2021-03-23T11:40:45.000-05:00,41.873881578445435,-87.62741661071777,217.0458888644129,1823.2800000000002,96
2021-03-23T11:40:46.000-05:00,41.87387657165527,-87.62741994857788,217.0198913989896,1824.8400000000001,96
2021-03-23T11:40:47.000-05:00,41.873863220214844,-87.62741994857788,216.99754088529662,1826.3500000000001,97
2021-03-23T11:40:48.000-05:00,41.873849987983704,-87.62742161750793,216.9383528823715,1827.88,98
2021-03-23T11:40:49.000-05:00,41.87384331226349,-87.6274266242981,216.96553354025554,1829.39,99
2021-03-23T11:40:50.000-05:00,41.87383496761322,-87.6274299621582,216.9122686775334,1830.89,99
2021-03-23T11:40:51.000-05:00,41.8738249540329,-87.6274266242981,216.86441098159017,1832.38,100
2021-03-23T11:40:52.000-05:00,41.87381327152252,-87.6274299621582,216.86190453750913,1833.8700000000001,101
2021-03-23T11:40:53.000-05:00,41.8738032579422,-87.6274299621582,216.86141789982668,1835.3500000000004,101
2021-03-23T11:40:54.000-05:00,41.87379324436188,-87.62743163108826,216.90290068207497,1836.8200000000002,100
2021-03-23T11:40:55.000-05:00,41.87378990650177,-87.6274266242981,216.82242310308362,1838.2800000000002,100
2021-03-23T11:40:56.000-05:00,41.87377989292145,-87.6274299621582,216.7489400615897,1839.6800000000003,100
2021-03-23T11:40:57.000-05:00,41.87377655506134,-87.62743163108826,216.7224249769581,1841.16,100
2021-03-23T11:40:58.000-05:00,41.87376666069031,-87.62743496894836,216.73976835292007,1842.5200000000002,98
2021-03-23T11:40:59.000-05:00,41.87375330924988,-87.62743997573853,216.67722764724556,1843.9800000000002,98
2021-03-23T11:41:00.000-05:00,41.873743295669556,-87.62743997573853,216.6608794492171,1845.46,98
2021-03-23T11:41:01.000-05:00,41.873729944229126,-87.62744498252869,216.68762184046932,1846.91,99
2021-03-23T11:41:02.000-05:00,41.87370491027832,-87.62744998931885,216.75436065469228,1848.3600000000001,99
2021-03-23T11:41:03.000-05:00,41.87368655204773,-87.62744998931885,216.77761418774983,1849.9,99
2021-03-23T11:41:04.000-05:00,41.87366497516632,-87.6274483203888,216.80027441051777,1851.46,100
2021-03-23T11:41:05.000-05:00,41.87364661693573,-87.62743997573853,216.8222084708257,1853.0700000000002,101
2021-03-23T11:41:06.000-05:00,41.87363159656525,-87.62743830680847,216.88351935688388,1854.71,101
2021-03-23T11:41:07.000-05:00,41.87361824512482,-87.6274483203888,216.9410692266068,1856.3500000000001,101
2021-03-23T11:41:08.000-05:00,41.873608231544495,-87.62744498252869,216.95460651978024,1857.9900000000002,101
2021-03-23T11:41:09.000-05:00,41.87359654903412,-87.62745332717896,217.00739484653823,1859.6000000000001,100
2021-03-23T11:41:10.000-05:00,41.87358498573303,-87.62745499610901,217.05639236528626,1861.2100000000003,100
2021-03-23T11:41:11.000-05:00,41.873576641082764,-87.62745332717896,217.06143112875216,1862.8000000000002,100
2021-03-23T11:41:12.000-05:00,41.873568296432495,-87.62744498252869,217.14605837551943,1864.3500000000001,100
2021-03-23T11:41:13.000-05:00,41.873563289642334,-87.62744331359863,217.1840307327117,1865.89,100
2021-03-23T11:41:14.000-05:00,41.87355327606201,-87.62743830680847,217.2185211943204,1867.3800000000003,100
